__bt_assignments,classifications,comments,created,expected,facets,input,metadata,metrics,output,name,tags
,,,2026-08-21T03:27:53.694Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""Drift detection là gì? Offline score ổn mà online score xấu nghĩa là gì?"",""slide"":{""id"":""s19"",""keyword"":""drift"",""title"":""Bước 3 — Sau launch, user tạo ra case bạn chưa nghĩ tới""}}","{""scenario_id"":""sc-16-in-drift"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":603,""cost_usd"":0.0006129,""duration"":0.0008711814880371094,""end"":1787282873.6951437,""errors"":0,""estimated_cost"":null,""latency_s"":4.27,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3717,""start"":1787282873.6942725,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4320}","{""answer"":""Chào bạn! Trong bối cảnh vận hành hệ thống AI sau khi launch (giai đoạn monitoring), khái niệm **drift** (cụ thể là *eval drift* hay sự khác biệt giữa offline và online score) mô tả hiện tượng điểm số đánh giá offline của bạn rất tốt (ví dụ: pass rate cao), nhưng trải nghiệm thực tế hoặc điểm số online của người dùng lại kém hơn. \n\nKhi **offline score ổn mà online score xấu**, điều này có nghĩa là:\n- Dataset tham chiếu (reference dataset) của bạn chưa phản ánh đúng thực tế sản xuất (production). Các trace mà user gửi đến khác biệt hoàn toàn so với test set bạn dùng ở môi trường offline.\n- User đang sử dụng AI theo những cách, tình huống hoặc intent mới mà đội ngũ chưa từng nghĩ tới khi thiết kế test case ban đầu (ví dụ: ngôn ngữ lạ, data format khác, hoặc kéo AI vào các use case ngoài PRD).\n- Dataset offline của bạn bị lỗi thời hoặc không đủ độ bao phủ (coverage gaps), dẫn đến việc bạn bỏ sót các failure mode mới xuất hiện ở môi trường production."",""followup_questions"":[{""text"":""Làm thế nào để cập nhật reference dataset từ dữ liệu online monitoring khi phát hiện drift?""},{""text"":""Sự khác biệt giữa 'score divergence' và 'user feedback contradiction' là gì?""},{""text"":""Những tín hiệu nào từ production cho thấy agent đang gặp phải failure mode mới chưa từng có trong offline eval?""}],""scope"":""in_scope"",""sources"":[{""doc_id"":""ai-evals-m02"",""quote"":""This difference between your offline evals and your online monitoring scores is known as the \""drift\"" in production quality."",""section_id"":""lesson-4-stage-3-user-monitoring-optimize""},{""doc_id"":""slide-day19-20"",""quote"":""Offline tốt mà online xấu — dataset chưa phản ánh thực tế."",""section_id"":""s19""},{""doc_id"":""ai-evals-m11"",""quote"":""Signal 1: Score divergence. Offline pass rate is 90%, but online pass rate on the same evals is 72%. The gap means your reference dataset doesn't represent production."",""section_id"":""the-three-drift-signals""}]}",tutor-run,[]
,,,2026-08-21T03:27:44.269Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""Khi đánh giá tool calls của agent, cần kiểm tra ba điều gì?"",""slide"":{""id"":""s40"",""keyword"":""tool eval"",""title"":""Chọn cách đánh giá: Code-based hay LLM-as-Judge?""}}","{""scenario_id"":""sc-15-in-tool-calls-eval"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":430,""cost_usd"":0.0006281,""duration"":0.0007829666137695312,""end"":1787282864.2707407,""errors"":0,""estimated_cost"":null,""latency_s"":3.59,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":4561,""start"":1787282864.2699578,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4991}","{""answer"":""Khi đánh giá cách agent xử lý kết quả trả về từ tool (response handling), bạn cần kiểm tra ba mẫu (patterns) sau:\n1. Faithful interpretation (Diễn giải trung thực): Agent có biểu diễn chính xác những gì tool trả về hay không, có bịa đặt thêm dữ liệu hoặc bỏ sót kết quả quan trọng nào không?\n2. Error handling (Xử lý lỗi): Khi tool trả về lỗi hoặc kết quả trống, agent có làm rõ điều đó hay lại che đậy bằng một câu trả lời bịa đặt?\n3. Multi-tool synthesis (Tổng hợp đa tool): Khi có nhiều tool cùng trả về kết quả, agent có kết hợp chúng lại với nhau một cách chính xác hay không?"",""followup_questions"":[""Làm thế nào để kiểm tra khả năng lựa chọn tool (tool selection accuracy) của agent?"",""Ba lỗi phổ biến về trích xuất tham số (parameter extraction) khi agent gọi tool là gì?"",""Tại sao việc đánh giá khả năng tự phục hồi lỗi (error recovery and self-correction) lại quan trọng đối với production agent?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""ai-evals-m12"",""section_id"":""c-response-handling"",""text"":""The tool returned a result. Did the agent use it correctly? Three patterns to evaluate:\n\n1. Faithful interpretation: Does the agent accurately represent what the tool returned, without hallucinating additional data or dropping key results?\n\n2. Error handling: When the tool returns an error or empty result, does the agent surface it clearly or paper over it with a fabricated answer?\n\n3. Multi-tool synthesis: When multiple tools return results, does the agent combine them correctly?""}]}",tutor-run,[]
,,,2026-08-21T03:27:35.535Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""Regression testing trong AI evals là gì? Khi nào cần chạy lại?"",""slide"":{""id"":""s49"",""keyword"":""regression"",""title"":""Đưa code evals vào quy trình release""}}","{""scenario_id"":""sc-14-in-regression"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":723,""cost_usd"":0.0007104,""duration"":0.0011837482452392578,""end"":1787282855.5366845,""errors"":0,""estimated_cost"":null,""latency_s"":4.3,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":4212,""start"":1787282855.5355008,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4935}","{""answer"":""Trong đánh giá hệ thống AI (AI evals), **regression testing** (kiểm thử hồi quy) là quá trình trả lời câu hỏi: *\""Hệ thống AI/agent hiện tại có còn xử lý tốt tất cả các tác vụ mà trước đây nó từng làm được hay không?\""* \n\nKhác với capability evals (tập trung vào các tác vụ khó để cải tiến năng lực, thường có tỷ lệ đậu thấp ban đầu), regression evals thường nhắm đến mục tiêu đạt tỷ lệ đậu gần như 100%. Nhiệm vụ của nó là bảo vệ hệ thống khỏi hiện tượng thụt lùi chất lượng (backsliding), đảm bảo các thay đổi mới không làm hỏng các tính năng cũ đã hoạt động ổn định.\n\n**Khi nào cần chạy lại regression tests?**\n- **Trước khi release/ship code:** Tự động kiểm tra các thay đổi (về prompt, model, code, cấu hình) trước khi đưa lên production để loại bỏ chu kỳ QA thủ công.\n- **Khi có thay đổi hệ thống hoặc cập nhật mô hình:** Giúp kiểm tra xem việc nâng cấp prompt, thay đổi framework, hoặc áp dụng model mới có vô tình làm sụt giảm chất lượng ở các kịch bản cũ hay không.\n- **Khi phát hiện lỗi từ production:** Khi monitoring trực tuyến hoặc support ticket phát hiện lỗi (regression), bạn cần trích xuất trace lỗi đó, thêm vào tập dữ liệu và biến nó thành một bài kiểm thử hồi quy để tránh lặp lại lỗi trong tương lai."",""followup_questions"":[""Sự khác biệt cốt lõi giữa capability evals (đánh giá năng lực) và regression evals (đánh giá hồi quy) là gì?"",""Làm thế nào để chuyển đổi một lỗi phát sinh trên production thành một test case trong bộ regression suite?"",""Tại sao các bộ regression evals thường yêu cầu tỷ lệ đạt (pass rate) gần như 100%?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""anthropic-demystifying-evals"",""section_id"":""capability-vs-regression-evals"",""text"":""Regression evals ask, \""Does the agent still handle all the tasks it used to?\"" and should have a nearly 100% pass rate. They protect against backsliding, as a decline in score signals that something is broken and needs to be improved.""},{""doc_id"":""ai-evals-m05"",""section_id"":""1-rapid-rollout-speed"",""text"":""Automated regression testing removes the need for manual QA cycles""},{""doc_id"":""ai-evals-m11"",""section_id"":""from-feedback-to-dataset"",""text"":""When online monitoring flags a regression, pull the failing traces, label them, and add them to the dataset. The regression becomes a regression test: if a future change reintroduces the failure, the eval will catch it.""}]}",tutor-run,[]
,,,2026-08-21T03:27:26.085Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""Notion AI dành bao nhiêu phần trăm thời gian cho evals và vì sao?"",""slide"":{""id"":""s08"",""keyword"":""Notion"",""title"":""Notion AI dành 90% thời gian cho evals""}}","{""scenario_id"":""sc-13-in-notion"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":426,""cost_usd"":0.0005919,""duration"":0.0012640953063964844,""end"":1787282846.0871623,""errors"":0,""estimated_cost"":null,""latency_s"":3.46,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":4215,""start"":1787282846.0858982,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4641}","{""answer"":""Notion AI dành đến 90% thời gian cho evals và chỉ 10% thời gian cho việc viết prompts. \n\nLý do chính bao gồm:\n- Quy mô sử dụng khổng lồ (với hơn 100 triệu người dùng toàn cầu) khiến họ không thể kiểm thử bằng tay hay dựa vào trực giác (intuition).\n- 60% người dùng không nói tiếng Anh, trong khi 100% kỹ sư nói tiếng Anh, do đó họ buộc phải dựa hoàn toàn vào evals để đảm bảo chất lượng.\n- Hệ thống evals tự động giúp họ biết ngay lập tức prompt nào bị regression (giảm chất lượng) khi có model mới ra mắt, cho phép ship model mới chỉ trong vòng chưa đầy một ngày."",""followup_questions"":[""Tại sao các sản phẩm AI có quy mô lớn như Notion lại không thể phụ thuộc vào việc test thủ công hoặc trực giác?"",""Hệ thống evals tự động giúp Notion giải quyết bài toán kiểm thử khi ra mắt model mới như thế nào?"",""Vai trò của 'evals' được định nghĩa ra sao trong triết lý xây dựng sản phẩm của AI lead tại Notion?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""Notion AI dành 90% thời gian cho evals\n\nChỉ 10% là viết prompts.\n\n100M+                                           60%                                            < 1 ngày\n\nusers toàn cầu                                  users không nói tiếng Anh                      để ship model mới"",""section_id"":""s08""}]}",tutor-run,[]
,,,2026-08-21T03:27:17.470Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""PRD cho sản phẩm AI cần thêm những mục nào so với PRD truyền thống?"",""slide"":{""id"":""s21"",""keyword"":""PRD"",""title"":""PRD cho sản phẩm AI cần thêm""}}","{""scenario_id"":""sc-12-in-prd-ai"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":540,""cost_usd"":0.0006049,""duration"":0.0009133815765380859,""end"":1787282837.4717634,""errors"":0,""estimated_cost"":null,""latency_s"":3.74,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3889,""start"":1787282837.47085,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4429}","{""answer"":""So với PRD truyền thống (thường tập trung vào tính năng, luồng người dùng và business metric như DAU hay conversion), PRD cho sản phẩm AI cần bổ sung thêm 4 mục chính và 1 mục hoàn toàn mới để định nghĩa chất lượng (quality bar) cho hệ thống:\n\n1. **Evaluation Rubric** (Thay thế cho Goals & success metrics): AI không có conversion rate đơn thuần, do đó cần các rubric riêng để đo chất lượng output như Accuracy %, latency, hoặc pass/fail rubric.\n2. **Golden Outputs** (Bổ sung cho User stories / use cases): Các user story dạng 'As a user, I want...' không đủ để test AI. Cần có input kèm output mẫu thực tế (expected output) để tiến hành evaluate ngay.\n3. **Prompt Logic & Tools** (Bổ sung cho Functional requirements): Không chỉ liệt kê tính năng, PRD AI cần làm rõ system instructions, API tools và các quy tắc xử lý lỗi (failure rules) để AI biết cách xử lý các edge case.\n4. **Dataset Strategy** (Bổ sung cho Open questions): Các câu hỏi chưa rõ trong PRD truyền thống được chuyển hóa thành chiến lược dataset cần thu thập để phục vụ việc đánh giá (evals).\n5. **Edge Case Handling** (Mục mới hoàn toàn): AI có thể thất bại theo nhiều cách khác nhau, do đó PRD phải định nghĩa rõ khi model fail thì thất bại thế nào là chấp nhận được, hay 'fail gracefully' nghĩa là gì."",""followup_questions"":[""Tại sao các user stories thông thường (như 'As a user, I want...') lại không đủ để test sản phẩm AI trong PRD?"",""Mục 'Edge Case Handling' trong AI-native PRD giúp product team định nghĩa điều gì khi model gặp lỗi?"",""Làm thế nào để chuyển đổi 'Open questions' từ PRD truyền thống thành 'Dataset Strategy' trong PRD cho sản phẩm AI?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""PRD cho sản phẩm AI cần thêm bốn mục — và một mục mới hẳn"",""section_id"":""s21""}]}",tutor-run,[]
,,,2026-08-21T03:27:08.600Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""Vì sao nên cho expert xem bằng chứng thay vì điểm số khi review?"",""slide"":{""id"":""s61"",""keyword"":""expert"",""title"":""Cho expert xem bằng chứng, đừng đưa sẵn điểm số""}}","{""scenario_id"":""sc-11-in-expert-loop"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":566,""cost_usd"":0.0006503,""duration"":0.0023751258850097656,""end"":1787282828.6025896,""errors"":0,""estimated_cost"":null,""latency_s"":3.92,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":4239,""start"":1787282828.6002145,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4805}","{""answer"":""Khi review hệ thống AI, việc cho expert (chuyên gia) xem bằng chứng thay vì điểm số gợi ý sẵn mang lại hai lợi ích lớn dựa trên nghiên cứu và thiết kế giao diện:\n\n1. **Giảm chi phí kiểm tra và hiện tượng lệch (bias):** Khi máy xuất điểm số hoặc kết luận sẵn (ví dụ: “Độ tin cậy: 0.86 → trượt”), nếu máy xuất điểm lệch, con người dễ bị kéo theo kết luận đó (downside gấp ~4 lần upside, điểm số gợi ý sẵn là can thiệp rủi ro cao). Ngược lại, khi máy xuất bằng chứng (như trích dẫn chính sách hoặc đoạn log chat cụ thể), expert chỉ cần liếc qua đoạn được trích để xác nhận hoặc bác bỏ nhanh chóng.\n\n2. **Tránh tăng chi phí bất đồng:** Nếu máy đưa sẵn kết luận/điểm số sai, expert muốn phản bác sẽ phải tốn công tự dựng lại toàn bộ lập luận từ đầu.\n\nVì vậy, thiết kế đúng là để máy làm nhiệm vụ trích xuất dữ kiện trung gian và bằng chứng, còn quyền phán đoán và quyết định (verdict) hoàn toàn thuộc về expert."",""followup_questions"":[""Làm thế nào để xây dựng luồng LLM hỗ trợ expert chấm điểm thay vì để máy tự quyết định điểm số?"",""Trong mô hình 'Người quyết — máy nêu bằng chứng', AI nên đóng vai trò cụ thể như thế nào với các artifact như log chat hoặc tài liệu?"",""Tại sao điểm số gợi ý sẵn từ AI lại có rủi ro lớn (downside) gấp nhiều lần so với lợi ích (upside) khi expert tham gia loop đánh giá?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""Cho expert xem bằng chứng, đừng đưa sẵn điểm số\n\nKHI MÁY GỢI Ý SẴN KẾT LUẬN MÁY XUẤT ĐIỂM SỐ MÁY XUẤT BẰNG CHỨNG\n\nTăng chi phí bất đồng — muốn phản Giảm chi phí kiểm tra — chỉ cần liếc\n+2.9 điểm chính xác khi AI gợi ý đúng đoạn được trích."",""section_id"":""s61""}]}",tutor-run,[]
,,,2026-08-21T03:26:59.526Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""Mô hình Swiss Cheese trong eval là gì? Vì sao cần xếp lớp code + judge + human?"",""slide"":{""id"":""s59"",""keyword"":""swiss cheese"",""title"":""Không lớp nào bắt được mọi lỗi — nên xếp lớp""}}","{""scenario_id"":""sc-10-in-swiss-cheese"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":574,""cost_usd"":0.000648,""duration"":0.0009980201721191406,""end"":1787282819.5275617,""errors"":0,""estimated_cost"":null,""latency_s"":4.21,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":4184,""start"":1787282819.5265636,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4758}","{""answer"":""Mô hình Swiss Cheese (Phô mai Thụy Sĩ) trong đánh giá hệ thống AI là phương pháp kết hợp nhiều lớp kiểm tra khác nhau (ví dụ: Code-based Evals, LLM Judge, Human review). Lý do cần xếp lớp là vì không có lớp kiểm tra đơn lẻ nào hoàn hảo hay bắt được mọi loại lỗi — mỗi lớp đều có những 'lỗ hổng' (điểm mù) riêng. Tuy nhiên, các lỗ hổng này không trùng nhau, do đó lỗi lọt qua lớp này sẽ được chặn lại ở lớp tiếp theo. \n\nVí dụ trong mô hình kết hợp:\n- Lớp 1 (Code-based Evals): Chạy liên tục để bắt các lỗi cơ bản như sai format.\n- Lớp 2 (LLM Judge): Chặn các lỗi tinh tế hơn như sai tone giọng.\n- Lớp 3 (Human review/sample): Rà soát chuyên sâu để chặn các lỗi chuyên môn phức tạp. \nNếu có trường hợp hi hữu lỗi lọt qua cả 3 lớp này, hệ thống monitoring và user feedback ở sản phẩm sẽ là lớp cuối cùng bắt nốt."",""followup_questions"":[""Làm thế nào để phân bổ tần suất chạy giữa Code-based Evals, LLM Judge và Human review một cách tối ưu?"",""Khi nào thì chi phí và độ phức tạp của việc xếp nhiều lớp eval trở nên phản tác dụng đối với một AI product ở giai đoạn đầu?"",""Làm sao để đảm bảo các 'lỗ hổng' của LLM Judge không bị trùng lặp với điểm mù của Code-based Evals?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""Không lớp nào bắt được mọi lỗi — nên xếp lớp\n\nMỗi lớp đều có lỗ, nhưng lỗ không trùng nhau — lỗi lọt lớp này bị lớp sau chặn."",""section_id"":""s59""},{""doc_id"":""anthropic-demystifying-evals"",""quote"":""Like the Swiss Cheese Model from safety engineering, no single evaluation layer catches every issue. With multiple methods combined, failures that slip through one layer are caught by another."",""section_id"":""how-evals-fit-with-other-methods-for-a-holistic-understanding-of-agents""}]}",tutor-run,[]
,,,2026-08-21T03:26:50.168Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""Golden Outputs là gì và nó dùng được ở đâu trong eval?"",""slide"":{""id"":""s11"",""keyword"":""golden outputs"",""title"":""Output bước 1 — Golden Outputs""}}","{""scenario_id"":""sc-09-in-golden-outputs"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":530,""cost_usd"":0.0005707,""duration"":0.0015096664428710938,""end"":1787282810.1701462,""errors"":0,""estimated_cost"":null,""latency_s"":3.76,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3587,""start"":1787282810.1686366,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4117}","{""answer"":""Golden Outputs (đầu ra chuẩn vàng) là tập hợp các phản hồi lý tưởng đã được con người xác thực, dùng để định nghĩa tiêu chuẩn chất lượng cho hệ thống AI. Chúng neo giữ hiểu biết của đội ngũ về chất lượng thông qua các ví dụ cụ thể về cả output mạnh (thể hiện thế nào là 'tuyệt vời') lẫn output yếu (làm rõ ranh giới và các lỗi thất bại), bao gồm cả các trường hợp phức tạp (edge cases).\n\nTrong quy trình đánh giá (eval), Golden Outputs được dùng làm một phần của reference dataset (tập dữ liệu tham chiếu gồm câu hỏi thực tế cộng nhãn đúng kỳ vọng) để phục vụ cho cả việc đánh giá (evals) và làm ví dụ few-shot."",""followup_questions"":[""Tại sao việc đưa các trường hợp edge cases (như input mơ hồ, thiếu thông tin) vào Golden Outputs lại quan trọng đối với hệ thống AI?"",""Làm thế nào để phân biệt vai trò của Golden Outputs giữa việc dùng cho few-shot prompting và dùng cho offline evaluation?"",""Trong một AI-native PRD, ngoài Golden Outputs thì còn có những thành phần quan trọng nào khác đi kèm để định nghĩa chất lượng hệ thống?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""ai-evals-m01"",""quote"":""Golden Outputs — A set of ideal, human-verified responses or outputs that define the quality standard for an AI system."",""section_id"":""key-takeaways-and-definitions""},{""doc_id"":""ai-evals-m03"",""quote"":""These anchor the team's understanding of quality. Every feature should include concrete examples of both strong and weak outputs. Strong examples show what \""great\"" looks like. Weak examples clarify boundaries and failure modes."",""section_id"":""golden-outputs""},{""doc_id"":""slide-day19-20"",""quote"":""Reference dataset là câu thật cộng nhãn đúng kỳ vọng — dùng cho few-shot và cho evals."",""section_id"":""s16""}]}",tutor-run,[]
,,,2026-08-21T03:26:41.257Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""Vibe Check là bước đầu tiên trong eval lifecycle, cụ thể cần làm gì?"",""slide"":{""id"":""s15"",""keyword"":""vibe check"",""title"":""Bước 1 — Vibe Check: chạy trước khi viết PRD""}}","{""scenario_id"":""sc-08-in-vibe-check"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":533,""cost_usd"":0.0005867,""duration"":0.0011966228485107422,""end"":1787282801.2591057,""errors"":0,""estimated_cost"":null,""latency_s"":3.69,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3735,""start"":1787282801.257909,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4268}","{""answer"":""Vibe Check là bước đầu tiên trong vòng lặp đánh giá (eval lifecycle), được thực hiện trước khi viết PRD (Demo before Memo) nhằm khám phá hành vi của mô hình thay vì chấm điểm chính thức. Cụ thể, bạn cần thực hiện 4 bước sau:\n1. Generate inputs: Tạo 10–30 đầu vào bao phủ nhiều persona và use case khác nhau (gồm cả happy path và edge case).\n2. Run prototype: Chạy từng đầu vào qua prototype và quan sát model vận hành thực tế.\n3. Label outputs: Gắn nhãn từng đầu ra (Ship, Chỉnh sửa, hoặc Fail) và ghi lại lý do.\n4. Note patterns: Ghi nhận điểm mạnh, điểm yếu, và các hành vi bất ngờ của model.\nNhững thất bại lặp lại trong quá trình này sẽ định hình nên nội dung PRD (seeds your PRD), trong khi các output tốt nhất sẽ trở thành reference dataset (golden outputs) cho việc xây dựng offline evals sau này."",""followup_questions"":[""Tại sao việc thực hiện Vibe Check lại nên được đặt lên trước khi viết PRD trong các sản phẩm AI?"",""Làm thế nào để chuyển đổi các kết quả thất bại (failure modes) thu được từ Vibe Check thành tập dữ liệu đánh giá ngoại tuyến (Offline Evals)?"",""Sự khác biệt chính giữa Vibe Check (thủ công) và Offline Eval (tự động) trong vòng đời AI là gì?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""Mục tiêu là khám phá behavior, chưa phải chấm điểm chính thức.\n1 2 3 4\nGenerate inputs Run prototype Label outputs Note patterns"",""section_id"":""s15""},{""doc_id"":""ai-evals-m02"",""quote"":""Vibe Checks — Manual reviews of a prototype using a small but diverse dataset to build a sense for the agent's strengths and weaknesses before building a formal PRD."",""section_id"":""key-takeaways-and-definitions""}]}",tutor-run,[]
,,,2026-08-21T03:26:32.381Z,,,"{""model"":""gemini/gemini-3.5-flash-lite"",""question"":""AI Flywheel là gì và nó gồm những bước nào?"",""slide"":{""id"":""s20"",""keyword"":""flywheel"",""title"":""AI Flywheel — bánh đà cải thiện liên tục sau launch""}}","{""scenario_id"":""sc-07-in-flywheel"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":554,""cost_usd"":0.0005701,""duration"":0.0010707378387451172,""end"":1787282792.3822994,""errors"":0,""estimated_cost"":null,""latency_s"":3.66,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3485,""start"":1787282792.3812287,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4039}","{""answer"":""AI Flywheel (bánh đà cải thiện liên tục sau launch) là hệ thống kết hợp giữa phân tích, nghiên cứu người dùng và đánh giá để giúp sản phẩm AI liên tục nâng cao chất lượng theo thời gian. Những sản phẩm AI tốt nhất không tự nhiên tuyệt vời ngay từ đầu mà cần xây dựng một flywheel gồm các bước:\n\n1. Agent Success Rate: Chỉ số tổng hợp (North Star) đo lường sự thành công của agent dựa trên feedback, hành vi và ngữ nghĩa hội thoại.\n2. Trace Analysis: Quá trình đọc và phân tích trace (log) thực tế từ người dùng theo intent để tìm ra các mẫu (pattern) và gắn mã error mode.\n3. Reference Datasets: Xây dựng tập dữ liệu tham chiếu gồm các golden outputs và edge cases được chưng cất từ trace thật.\n4. Offline Evaluation: Chạy unit test/đánh giá ngoại tuyến để kiểm tra, kiểm soát cải tiến hoặc hồi quy (regression) trước khi ship mọi thay đổi.\n5. Online User Monitoring & Feedback: Theo dõi trải nghiệm người dùng trực tiếp trên production (thu thập tín hiệu thumbs, hành vi sau output, v.v.) để đánh giá và đưa vào vòng lặp cải tiến."",""followup_questions"":[""Tại sao Trace Analysis lại đóng vai trò là 'nguồn sự thật' trong vòng lặp AI Flywheel?"",""Làm thế nào để kết hợp giữa Offline Evaluation và Online User Monitoring một cách hiệu quả?"",""Chỉ số North Star (Agent Success Rate) trong flywheel nên được cấu thành từ những thành phần nào?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""AI Flywheel — bánh đà cải thiện liên tục sau launch"",""section_id"":""s20""},{""doc_id"":""ai-evals-m01"",""quote"":""The AI Flywheel has 5 phases:\n1. Agent Success Rate\n2. Trace Analysis\n3. Reference Datasets\n4. Offline Evaluation\n5. Online User Monitoring"",""section_id"":""designing-the-ai-flywheel"",""source"":""ai-evals-m01""}]}",tutor-run,[]
